NovoEight;Hemophilia A;turoctocog alfa;turoctocog alfa;B02BD02;Novo Nordisk A/S;coagulation factor VIII
Zyprexa Velotab;Schizophrenia, Bipolar Disorder;olanzapine;olanzapine;N05AH03;Eli Lilly Nederland B.V.;Psycholeptics, 
Amgevita;Arthritis, Psoriatic, Colitis, Ulcerative, Arthritis, Juvenile Rheumatoid, Spondylitis, Ankylosing, Psoriasis, Crohn Disease, Arthritis, Rheumatoid;adalimumab;adalimumab;L04AB04;Amgen Europe B.V.;Immunosuppressants
DuoPlavin;Acute Coronary Syndrome, Myocardial Infarction;clopidogrel / acetylsalicylic acid;clopidogrel, acetylsalicylic acid;B01AC30;sanofi-aventis groupe;Antithrombotic agents, 
Prialt;Injections, Spinal, Pain;ziconotide;ziconotide;N02BG08;RIEMSER Pharma GmbH;Analgesics
Clopidogrel Krka d.d. (previously Zopya);No Information aviable;clopidogrel;clopidogrel hydrochloride;B01AC03;No Information aviable;No Information aviable
Omidria;Lens Implantation, Intraocular, Pain, Postoperative;phenylephrine / ketorolac;ketorolac, phenylephrine;S01;Omeros Ireland Limited;Ophthalmologicals, 
Clopidogrel BGR (previously Zylagren);Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel hydrogen sulphate;B01AC03;Biogaran;Antithrombotic agents, 
Lyxumia ;Diabetes Mellitus, Type 2;lixisenatide;lixisenatide;A10BJ03;Sanofi-aventis groupe;Drugs used in diabetes, , Glucagon-like peptide-1 (GLP-1) analogues
Esperoct;Hemophilia A;turoctocog alfa pegol;Turoctocog alfa pegol;B02BD02;Novo Nordisk A/S;Antihemorrhagics, 
IntronA;Carcinoid Tumor, Leukemia, Hairy Cell, Lymphoma, Follicular, Hepatitis B, Chronic, Hepatitis C, Chronic, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Melanoma, Multiple Myeloma;interferon alfa-2b;interferon alfa-2b;L03AB05;Merck Sharp & Dohme B.V.;Immunostimulants, 
Clopidogrel Krka;Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel hydrochloride;B01AC04;Krka, d.d., Novo mesto;Antithrombotic agents, 
Dificlir;Clostridium Infections;fidaxomicin;fidaxomicin;A07AA12;Astellas Pharma Europe BV;Antidiarrheals, intestinal antiinflammatory / antiinfective agents
Xagrid;Thrombocythemia, Essential;anagrelide;Anagrelide;L01XX35;Shire Pharmaceuticals Ireland Limited;Antineoplastic agents, 
Zalviso;Pain, Postoperative;sufentanil;sufentanil;N01AH03;Grünenthal GmbH;Anesthetics
Xtandi;Prostatic Neoplasms;enzalutamide;enzalutamide;L02BB04;Astellas Pharma Europe B.V.;Endocrine therapy
Zyllt;Peripheral Vascular Diseases, Stroke, Acute Coronary Syndrome, Myocardial Infarction;clopidogrel;clopidogrel hydrogen sulphate;B01AC04;Krka, d.d., Novo mesto;Antithrombotic agents, 
Cholestagel;Hypercholesterolemia;colesevelam;colesevelam;C10AC04;Genzyme Europe B.V.;Lipid modifying agents
Azomyr;Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal;desloratadine;desloratadine;R06AX27;Merck Sharp & Dohme B.V. ;Antihistamines for systemic use, 
Yargesa;Gaucher Disease;miglustat;miglustat;A16AX06;Piramal Critical Care B.V.;Other alimentary tract and metabolism products, 
Envarsus;Graft Rejection;tacrolimus;tacrolimus;L04AD02;Chiesi Farmaceutici S.p.A.;Immunosuppressants
Ultomiris;Hemoglobinuria, Paroxysmal;ravulizumab;ravulizumab;L04AA;Alexion Europe SAS;Selective immunosuppressants
Methylthioninium chloride Proveblue;Methemoglobinemia;methylthioninium chloride;methylthioninium chloride;V03AB17;Provepharm SAS;All other therapeutic products
Lixiana;Stroke, Venous Thromboembolism;edoxaban;edoxaban tosylate;B01;Daiichi Sankyo Europe GmbH;Antithrombotic agents, 
Truberzi;Irritable Bowel Syndrome, Diarrhea;eluxadoline;eluxadoline;A07;Allergan Pharmaceuticals International Limited;Antidiarrheals, intestinal antiinflammatory / antiinfective agents
Mozobil;Multiple Myeloma, Hematopoietic Stem Cell Transplantation, Lymphoma;plerixafor;Plerixafor;L03AX16;Genzyme Europe BV;Immunostimulants, 
Abraxane;Breast Neoplasms, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung;paclitaxel;paclitaxel;L01CD01;Celgene Europe B.V. ;Antineoplastic agents, 
Ebymect;Diabetes Mellitus, Type 2;dapagliflozin / metformin;dapagliflozin propanediol monohydrate, metformin hydrochloride;A10BD15;AstraZeneca AB;Drugs used in diabetes, 
Apidra;Diabetes Mellitus;insulin glulisine;insulin glulisine;A10AB06;sanofi-aventis Deutschland GmbH;Drugs used in diabetes, 
Givlaari;Porphyrias, Hepatic;givosiran;Givosiran;-;Alnylam Netherlands B.V.;Not yet assigned
Zepatier;Hepatitis C, Chronic;elbasvir / grazoprevir;elbasvir, grazoprevir;J05AP54;Merck Sharp & Dohme B.V.;Direct acting antivirals, Antivirals for systemic use, , Antivirals for treatment of HCV infections
Zevalin;Lymphoma, Follicular;ibritumomab tiuxetan;ibritumomab tiuxetan;V10XX02;Ceft Biopharma s.r.o.;Therapeutic radiopharmaceuticals
Ibrance;Breast Neoplasms;palbociclib;palbociclib;L01XE33;Pfizer Europe MA EEIG ;Antineoplastic agents, 
Vyxeos liposomal (previously known as Vyxeos);Leukemia, Myeloid, Acute;daunorubicin / cytarabine;daunorubicin hydrochloride / cytarabine;L01XY01;Jazz Pharmaceuticals Ireland Limited;Antineoplastic agents, 
Ivabradine Zentiva;Angina Pectoris, Heart Failure;ivabradine;ivabradine hydrochloride;C01EB17;Zentiva, k.s.;Cardiac therapy
Obizur;Hemophilia A;susoctocog alfa;susoctocog alfa;B02;Baxalta Innovations GmbH;Antihemorrhagics, 
Crysvita;Hypophosphatemia, Familial, Hypophosphatemic Rickets, X-Linked Dominant;burosumab;Burosumab;M05BX05;Kyowa Kirin Holdings B.V.;Drugs for treatment of bone diseases
Aerius;Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal;desloratadine;desloratadine;R06AX27;Merck Sharp & Dohme B.V. ;Antihistamines for systemic use, 
Sirturo;Tuberculosis, Multidrug-Resistant;bedaquiline;bedaquiline fumarate;J04AK05;Janssen-Cilag International N.V.;Antimycobacterials
Caspofungin Accord;Candidiasis, Aspergillosis;caspofungin;caspofungin acetate;J02AX04;Accord Healthcare S.L.U.;Antimycotics for systemic use
Praxbind;Hemorrhage;idarucizumab;idarucizumab;V03AB;Boehringer Ingelheim International GmbH;All other therapeutic products
Trimbow;Pulmonary Disease, Chronic Obstructive;beclometasone / formoterol / glycopyrronium bromide;Beclometasone dipropionate, formoterol fumarate dihydrate, Glycopyrronium bromide;R03AL09;Chiesi Farmaceutici S.p.A.;Drugs for obstructive airway diseases, 
Galvus;Diabetes Mellitus, Type 2;vildagliptin;vildagliptin;A10BH02;Novartis Europharm Limited;Drugs used in diabetes, 
Zostavax;Herpes Zoster, Immunization;zoster vaccine (live);varicella-zoster virus (live, attenuated);J07BK02;MSD VACCINS;Viral vaccines
Byetta;Diabetes Mellitus, Type 2;exenatide;exenatide;A10BJ01;AstraZeneca AB;Drugs used in diabetes, 
Picato;Keratosis, Actinic;ingenol mebutate;Ingenol mebutate;D06BX02;LEO Laboratories Ltd.;Antibiotics and chemotherapeutics for dermatological use, Other chemotherapeutics
Kuvan;Phenylketonurias;sapropterin;Sapropterin dihydrochloride;A16AX07;BioMarin International Limited;Other alimentary tract and metabolism products, 
Hycamtin;Ovarian Neoplasms, Uterine Cervical Neoplasms, Small Cell Lung Carcinoma;topotecan;topotecan;L01XX17;Novartis Europharm Limited;Antineoplastic agents, 
Mavenclad;Multiple Sclerosis;cladribine;Cladribine;L04AA40;Merck Europe B.V.;Immunosuppressants
Deferasirox Accord;Iron Overload, beta-Thalassemia;deferasirox;deferasirox;V03AC03;Accord Healthcare S.L.U.;All other therapeutic products, Iron chelating agents
Cufence;Hepatolenticular Degeneration;trientine dihydrochloride;trientine dihydrochloride;A16A;Univar BV;Other alimentary tract and metabolism products, 
Clopidogrel Apotex (previously Clopidogrel Mylan Pharma);Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel besilate;B01AC04;Apotex Europe B.V.;Antithrombotic agents, 
Apealea;Ovarian Neoplasms;paclitaxel;paclitaxel;L01CD01;Oasmia Pharmaceutical AB;Antineoplastic agents, , Taxanes
Neoclarityn;Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal;desloratadine;desloratadine;R06AX27;Merck Sharp & Dohme B.V. ;Antihistamines for systemic use, 
Arava;Arthritis, Rheumatoid, Arthritis, Psoriatic;leflunomide;leflunomide;L04AA13;Sanofi-aventis Deutschland GmbH;Immunosuppressants
Verzenios;Breast Neoplasms;abemaciclib;abemaciclib;L01XE50;Eli Lilly Nederland B.V.;Antineoplastic agents, 
Nimenrix;Meningitis, Meningococcal;meningococcal group A, C, W 135 and Y conjugate vaccine;Neisseria meningitidis serogroup A polysaccharide conjugated to tetanus toxoid, Neisseria meningitidis serogroup C polysaccharide conjugated to tetanus toxoid / Neisseria meningitidis serogroup W-135 polysaccharide conjugated to tetanus toxoid, Neisseria meningitidis serogroup Y polysaccharide conjugated to tetanus toxoid;J07AH08;Pfizer Europe MA EEIG;Vaccines, 
Xiapex;Dupuytren Contracture;collagenase Clostridium histolyticum;collagenase Clostridium histolyticum;M09AB02;Swedish Orphan Biovitrum AB;Other drugs for disorders of the musculo-skeletal system
Levetiracetam ratiopharm;Epilepsy;levetiracetam;levetiracetam;N03AX14;ratiopharm GmbH;Antiepileptics, 
Varuby;Vomiting, Nausea, Cancer;rolapitant;rolapitant;A04AD;TESARO Bio Netherlands B.V.;Antiemetics and antinauseants, 
Mimpara;Hypercalcemia, Parathyroid Neoplasms, Hyperparathyroidism;cinacalcet;cinacalcet hydrochloride;H05BX01;Amgen Europe B.V.;Calcium homeostasis
Pixuvri;Lymphoma, Non-Hodgkin;pixantrone dimaleate;pixantrone dimaleate;L01DB11;Les Laboratoires Servier;Antineoplastic agents, 
Ratiograstim;Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer;filgrastim;filgrastim;L03AA02;Ratiopharm GmbH;Immunostimulants, 
Tovanor Breezhaler;Pulmonary Disease, Chronic Obstructive;glycopyrronium bromide;Glycopyrronium bromide;R03BB06;Novartis Europharm Limited;Drugs for obstructive airway diseases, 
Mepsevii;Mucopolysaccharidosis VII;vestronidase alfa;vestronidase alfa;A16AB18;Ultragenyx Germany GmbH;Enzymes
Leganto;Restless Legs Syndrome, Parkinson Disease;rotigotine;rotigotine;N04BC09;UCB Pharma S.A.  ;Anti-Parkinson drugs
Neupro;Restless Legs Syndrome, Parkinson Disease;rotigotine;rotigotine;N04BC09;UCB Pharma S.A.;Anti-Parkinson drugs
Zinforo;Community-Acquired Infections, Skin Diseases, Infectious, Pneumonia;ceftaroline fosamil;Ceftaroline fosamil;J01DI02;Pfizer Ireland Pharmaceuticals;Antibacterials for systemic use, 
Zirabev;Colorectal Neoplasms, Breast Neoplasms, Carcinoma, Non-Small-Cell Lung, Carcinoma, Renal Cell, Uterine Cervical Neoplasms;bevacizumab;bevacizumab;L01XC07;Pfizer Europe MA EEIG;Antineoplastic agents, 
Recarbrio;Gram-Negative Bacterial Infections;imipenem / cilastatin / relebactam;imipenem monohydrate, cilastatin sodium, relebactam monohydrate;J01DH56;Merck Sharp & Dohme B.V. ;Antibacterials for systemic use, , Carbapenems
Adrovance;Osteoporosis, Postmenopausal;alendronic acid / colecalciferol;alendronate sodium trihydrate, colecalciferol;M05BB03;Merck Sharp & Dohme B.V.;Drugs for treatment of bone diseases
Aubagio;Multiple Sclerosis;teriflunomide;Teriflunomide;L04AA31;sanofi-aventis groupe ;Selective immunosuppressants
Ganfort;Glaucoma, Open-Angle, Ocular Hypertension;bimatoprost / timolol;bimatoprost, timolol;S01ED51;Allergan Pharmaceuticals Ireland;Ophthalmologicals, 
Menveo;Immunization, Meningitis, Meningococcal;meningococcal group A, C, W-135 and Y conjugate vaccine;meningococcal group A, C, W-135 and Y conjugate vaccine;J07AH08;GSK Vaccines S.r.l.;Bacterial vaccines
Episalvan;Wounds and Injuries, Wound Healing;birch bark extract;"betulae cortex dry extract  (5-10 : 1); extraction solvent: n-heptane 95% (w/w)";D03AX13;Amryt AG;Preparations for treatment of wounds and ulcers
Aerinaze;Rhinitis, Allergic, Seasonal;desloratadine / pseudoephedrine;desloratadine, pseudophedrine sulphate;R01BA52;Merck Sharp & Dohme B.V. ;Nasal preparations
Feraccru;Anemia, Iron-Deficiency;ferric maltol;ferric maltol;B03AB;Norgine B.V.;Antianemic preparations
Ilaris;Cryopyrin-Associated Periodic Syndromes, Arthritis, Juvenile Rheumatoid, Arthritis, Gouty;canakinumab;Canakinumab;L04AC08;Novartis Europharm Limited;Interleukin inhibitors, 
Vyndaqel;Amyloidosis;tafamidis;tafamidis;N07XX08;Pfizer Europe MA EEIG;Other nervous system drugs, 
Rebif;Multiple Sclerosis;interferon beta-1a;interferon beta-1a;L03AB07;Merck Europe B.V. ;Immunostimulants, 
Evenity;Osteoporosis;romosozumab;Romosozumab;M05BX;UCB Pharma S.A.;Drugs for treatment of bone diseases
Pemetrexed Hospira;Carcinoma, Non-Small-Cell Lung, Mesothelioma;pemetrexed;pemetrexed;L01BA04;Pfizer Europe MA EEIG;Antineoplastic agents, 
Brilique;Peripheral Vascular Diseases, Acute Coronary Syndrome;ticagrelor;ticagrelor;B01AC24;AstraZeneca AB;Antithrombotic agents, 
Duloxetine Mylan;Neuralgia, Diabetic Neuropathies, Anxiety Disorders, Depressive Disorder, Major;duloxetine;duloxetine;N06AX21;Mylan S.A.S.;Psychoanaleptics, 
Levemir;Diabetes Mellitus;insulin detemir;Insulin detemir;A10AE05;Novo Nordisk A/S;Drugs used in diabetes, 
Levetiracetam Accord;Epilepsy;levetiracetam;levetiracetam;N03AX14;Accord Healthcare S.L.U.;Antiepileptics, 
Azacitidine Accord;Myelodysplastic Syndromes, Leukemia, Myelomonocytic, Chronic, Leukemia, Myeloid, Acute;azacitidine;azacitidine;L01BC07;Accord Healthcare S.L.U.;Antineoplastic agents, 
Adcirca (previously Tadalafil Lilly);Hypertension, Pulmonary;tadalafil;tadalafil;G04BE08;Eli Lilly Nederland B.V.;Urologicals
Lifmior;Arthritis, Psoriatic, Spondylitis, Ankylosing, Psoriasis;etanercept;etanercept;L04AB01;Pfizer Europe MA EEIG;Immunosuppressants
Cialis;Erectile Dysfunction;tadalafil;tadalafil;G04BE08;Eli Lilly Nederland B.V.;Urologicals
NeuroBloc;Torticollis;botulinum toxin type B;botulinum toxin type B;M03AX01;Sloan Pharma S.a.r.l;Muscle relaxants
Tadalafil Lilly;Erectile Dysfunction;tadalafil;tadalafil;G04BE08;Eli Lilly Nederland B.V.;Urologicals
Dexmedetomidine Accord;Premedication;dexmedetomidine;dexmedetomidine;N05CM18;Accord Healthcare S.L.U.;Psycholeptics, 
Hirobriz Breezhaler;Pulmonary Disease, Chronic Obstructive;indacaterol;indacaterol maleate;R03AC18;Novartis Europharm Limited;Drugs for obstructive airway diseases, 
Vokanamet;Diabetes Mellitus, Type 2;canagliflozin / metformin;canagliflozin, metformin hydrochloride;A10BD16;Janssen-Cilag International N.V.;Drugs used in diabetes, 
Iblias;Hemophilia A;octocog alfa;octocog alfa;B02BD02;Bayer AG;Antihemorrhagics, 
Nonafact;Hemophilia B;human coagulation factor IX;human coagulation factor IX;B02BD04;Sanquin Plasma Products B.V.;Antihemorrhagics, 
Beovu;Wet Macular Degeneration;brolucizumab;brolucizumab;S01;Novartis Europharm Limited ;Ophthalmologicals, 
Erleada;Prostatic Neoplasms;apalutamide;apalutamide;L02BB05;Janssen-Cilag International N.V.;Endocrine therapy
Levetiracetam Teva;Epilepsy;levetiracetam;levetiracetam;N03AX14;Teva B.V.;Nervous sytem
Sycrest;Bipolar Disorder;asenapine;asenapine maleate ;N05AH05;N.V. Organon;Psycholeptics, 
Tecfidera;Multiple Sclerosis;dimethyl fumarate;dimethyl fumarate;L04AX;Biogen Netherlands B.V.;Antineoplastic and immunomodulating agents
Onbrez Breezhaler;Pulmonary Disease, Chronic Obstructive;indacaterol;indacaterol maleate;R03AC18;Novartis Europharm Limited ;Drugs for obstructive airway diseases, 
Amsparity;Arthritis, Rheumatoid, Arthritis, Juvenile Rheumatoid, Psoriasis, Arthritis, Psoriatic, Spondylitis, Ankylosing, Uveitis, Colitis, Ulcerative, Crohn Disease, Hidradenitis Suppurativa;adalimumab;adalimumab;L04AB04;Pfizer Europe MA EEIG ;Immunosuppressants
Zalmoxis;Hematopoietic Stem Cell Transplantation, Graft vs Host Disease;allogeneic T cells genetically modified with a retroviral vector encoding for a truncated form of the human low affinity nerve growth factor receptor (ΔLNGFR) and the herpes simplex I virus thymidine kinase (HSV-TK Mut2);Allogeneic T cells genetically modified with a retroviral vector encoding for a truncated form of the human low affinity nerve growth factor receptor (ΔLNGFR) and the herpes simplex I virus thymidine kinase (HSV-TK Mut2);L01;MolMed SpA;Antineoplastic agents, 
Emtricitabine/Tenofovir disoproxil Krka;HIV Infections;emtricitabine / tenofovir disoproxil;emtricitabine, tenofovir disoproxil succinate;J05AR03;KRKA, d.d., Novo mesto;Antivirals for systemic use, 
Giotrif;Carcinoma, Non-Small-Cell Lung;afatinib;afatinib;L01XE13;Boehringer Ingelheim International GmbH;Antineoplastic agents, 
Seebri Breezhaler;Pulmonary Disease, Chronic Obstructive;glycopyrronium bromide;Glycopyrronium bromide;R03BB06;Novartis Europharm Limited;Drugs for obstructive airway diseases, 
Zykadia;Carcinoma, Non-Small-Cell Lung;ceritinib;ceritinib;L01XE;Novartis Europharm Limited;Antineoplastic agents, 
Ceprotin;Purpura Fulminans, Protein C Deficiency;human protein C;human protein C;B01AD12;Takeda Manufacturing Austria AG;Antithrombotic agents, 
Oslif Breezhaler;Pulmonary Disease, Chronic Obstructive;indacaterol;indacaterol maleate;R03AC18;Novartis Europharm Limited ;Drugs for obstructive airway diseases, 
Temybric Ellipta;Pulmonary Disease, Chronic Obstructive;fluticasone furoate, umeclidinium, vilanterol;fluticasone furoate, umeclidinium bromide, vilanterol trifenatate;R03AL08;GlaxoSmithKline Trading Services;Drugs for obstructive airway diseases, 
Cuprior;Hepatolenticular Degeneration;trientine;Trientine tetrahydrochloride;A16AX;GMP-Orphan SA;Other alimentary tract and metabolism products, 
Xigduo;Diabetes Mellitus, Type 2;dapagliflozin / metformin;metformin hydrochloride, dapagliflozin propanediol monohydrate;A10BD15;AstraZeneca AB;Drugs used in diabetes, , Combinations of oral blood glucose lowering drugs
Invokana;Diabetes Mellitus, Type 2;canagliflozin;canagliflozin;A10BK02;Janssen-Cilag International N.V.;Drugs used in diabetes, 
Sunosi;Narcolepsy, Sleep Apnea, Obstructive;solriamfetol;solriamfetol hydrochloride;N06BA14;Jazz Pharmaceuticals Ireland Limited;Psychoanaleptics, 
NutropinAq;Turner Syndrome, Dwarfism, Pituitary;somatropin;somatropin;H01AC01;Ipsen Pharma;Pituitary and hypothalamic hormones and analogues
Zoledronic acid Teva;Fractures, Bone, Cancer;zoledronic acid;zoledronic acid;M05BA08;Teva B.V.;Drugs for treatment of bone diseases
Alofisel;Rectal Fistula;darvadstrocel;darvadstrocel;L04;Takeda Pharma A/S;Immunosuppressants
Rolufta Ellipta (previously Rolufta);Pulmonary Disease, Chronic Obstructive;umeclidinium;umeclidinium bromide;R03BB07;GlaxoSmithKline Trading Services Limited;Drugs for obstructive airway diseases, 
Glivec;Precursor Cell Lymphoblastic Leukemia-Lymphoma, Gastrointestinal Stromal Tumors, Dermatofibrosarcoma, Myelodysplastic-Myeloproliferative Diseases, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Hypereosinophilic Syndrome;imatinib;imatinib;L01XE01;Novartis Europharm Limited;Antineoplastic agents, 
Yondelis;Ovarian Neoplasms, Sarcoma;trabectedin;trabectedin;L01CX01;Pharma Mar S.A.;Antineoplastic agents, 
Votubia;Tuberous Sclerosis;everolimus;everolimus;L01XE10;Novartis Europharm Limited;Antineoplastic agents, 
GONAL-f;Anovulation, Reproductive Techniques, Assisted, Infertility, Female, Hypogonadism;follitropin alfa;follitropin alfa;G03GA05;Merck Europe B.V.;Sex hormones and modulators of the genital system, 
Prolia;Bone Resorption, Osteoporosis, Postmenopausal;denosumab;denosumab;M05BX04;Amgen Europe B.V.;Drugs for treatment of bone diseases
